id;usuarioId;nome;categoria;quantidade;valor;dataValidade;observacoes
7435;3;Lombo suino a parmegiana com alho e limao 07413;Vegetariana;14800;45.35;03/03/2029;Lote massivo 07413, menu premium com macarrao integral
7436;3;Nhoque acebolado com molho madeira 07414;Vegetariana;22923;2288.7;11/02/2025;Lote massivo 07414, menu caseiro com batata-doce
7437;3;Panqueca a parmegiana com molho de mostarda 07415;Vegetariana;8929;2474.94;03/10/2025;Lote massivo 07415, menu fit com arroz integral e brocolis
7438;3;Lentilha acebolado com alho e limao 07416;Almoço;20751;1144.23;07/03/2027;Lote massivo 07416, menu premium com abobora e vagem
7439;3;Almondegas picante com molho de tomate 07417;Jantar;6859;2255.46;03/11/2028;Lote massivo 07417, menu especial com abobora e vagem
7440;3;Omelete assado com curry suave 07418;Jantar;2161;79.23;02/02/2029;Lote massivo 07418, menu fit com batata-doce
7441;3;Tilapia gratinado com molho agridoce 07419;Jantar;11299;64.16;21/08/2025;Lote massivo 07419, menu proteico com farofa e vinagrete
7442;3;Almondegas refogado com molho barbecue 07420;Almoço;2240;999.86;04/05/2028;Lote massivo 07420, menu leve com pure de mandioca
7443;3;Lasanha desfiado com molho barbecue 07421;Almoço;12420;562.32;02/07/2025;Lote massivo 07421, menu proteico com salada de graos
7444;3;Lombo suino grelhado com molho de tomate 07422;Almoço;21624;183.26;08/10/2029;Lote massivo 07422, menu premium com farofa e vinagrete
7445;3;Costela empanado com molho madeira 07423;Almoço;24550;1284.16;26/12/2030;Lote massivo 07423, menu executivo com arroz vermelho
7446;3;Lentilha ao curry com molho branco 07424;Jantar;18045;332.16;15/01/2027;Lote massivo 07424, menu fit com arroz integral e brocolis
7447;3;Quinoa a parmegiana com molho de mostarda 07425;Almoço;17441;690.41;08/02/2027;Lote massivo 07425, menu proteico com abobora e vagem
7448;3;Berinjela a parmegiana com molho barbecue 07426;Almoço;9821;1907.91;03/02/2025;Lote massivo 07426, menu executivo com feijao tropeiro
7449;3;Frango com legumes com paprica defumada 07427;Almoço;3403;123.2;25/03/2024;Lote massivo 07427, menu artesanal com arroz com lentilha
7450;3;Abobora recheado com paprica defumada 07428;Vegetariana;18229;1269.76;09/06/2028;Lote massivo 07428, menu economico com abobora e vagem
7451;3;Panqueca assado com molho barbecue 07429;Vegetariana;22909;13.83;18/01/2024;Lote massivo 07429, menu tradicional com pure de batata
7452;3;Lentilha refogado com curry suave 07430;Vegetariana;6983;1282.35;17/01/2029;Lote massivo 07430, menu artesanal com salada de graos
7453;3;Lentilha desfiado com cebola caramelizada 07431;Almoço;2493;1315.45;07/07/2028;Lote massivo 07431, menu economico com pure de batata
7454;3;Kafta empanado com molho madeira 07432;Almoço;8251;693.9;05/03/2027;Lote massivo 07432, menu tradicional com abobora e vagem
7455;3;Nhoque empanado com molho de ervas 07433;Almoço;15004;1266.62;15/09/2024;Lote massivo 07433, menu tradicional com salada de graos
7456;3;Panqueca empanado com molho madeira 07434;Almoço;5929;1683.4;17/05/2028;Lote massivo 07434, menu leve com cuscuz marroquino
7457;3;Frango grelhado com molho de ervas 07435;Vegetariana;3570;705.43;31/12/2026;Lote massivo 07435, menu economico com pure de batata
7458;3;Pernil grelhado com paprica defumada 07436;Almoço;3117;629.81;22/07/2028;Lote massivo 07436, menu especial com quinoa e legumes
7459;3;Risoto grelhado com molho barbecue 07437;Jantar;11828;794.57;21/12/2025;Lote massivo 07437, menu economico com arroz branco e feijao
7460;3;Risoto cozido com molho de ervas 07438;Jantar;7001;252.16;10/10/2031;Lote massivo 07438, menu artesanal com tabule
7461;3;Kafta assado com molho branco 07439;Jantar;19259;129.63;22/01/2026;Lote massivo 07439, menu executivo com arroz integral e brocolis
7462;3;Omelete picante com cebola caramelizada 07440;Jantar;20596;1925.96;20/03/2031;Lote massivo 07440, menu proteico com arroz de couve-flor
7463;3;Salmao xadrez com paprica defumada 07441;Almoço;11700;1328.36;02/09/2029;Lote massivo 07441, menu executivo com arroz de couve-flor
7464;3;Escondidinho xadrez com molho de laranja 07442;Vegetariana;12055;81.44;28/06/2029;Lote massivo 07442, menu especial com arroz de couve-flor
7465;3;Quinoa gratinado com molho agridoce 07443;Almoço;23376;1837.75;22/06/2027;Lote massivo 07443, menu tradicional com pure de mandioca
7466;3;Costela cozido com molho de laranja 07444;Almoço;13490;1213.31;13/03/2026;Lote massivo 07444, menu especial com salada de graos
7467;3;Tofu com ervas com molho de tomate 07445;Vegetariana;18004;1797.25;16/12/2026;Lote massivo 07445, menu tradicional com pure de mandioca
7468;3;Almondegas a parmegiana com molho branco 07446;Jantar;7518;693.27;25/05/2027;Lote massivo 07446, menu proteico com pure de mandioca
7469;3;Tilapia desfiado com molho barbecue 07447;Vegetariana;7822;2445.3;05/07/2026;Lote massivo 07447, menu fit com arroz integral e brocolis
7470;3;Frango xadrez com alho e limao 07448;Jantar;15976;1140.44;18/06/2024;Lote massivo 07448, menu fit com arroz integral e brocolis
7471;3;Almondegas grelhado com molho de tomate 07449;Almoço;15607;1668.17;17/08/2027;Lote massivo 07449, menu leve com pure de batata
7472;3;Costela assado com molho de tomate 07450;Jantar;11510;1792.25;15/06/2027;Lote massivo 07450, menu economico com pure de mandioca
7473;3;Abobora grelhado com molho de mostarda 07451;Jantar;16021;1411.66;17/12/2025;Lote massivo 07451, menu artesanal com pure de mandioca
7474;3;Costela com legumes com molho barbecue 07452;Almoço;4003;1397.7;17/11/2025;Lote massivo 07452, menu tradicional com pure de mandioca
7475;3;Omelete a parmegiana com molho de laranja 07453;Vegetariana;23841;2317.22;16/05/2027;Lote massivo 07453, menu economico com batata-doce
7476;3;Lentilha com ervas com molho barbecue 07454;Almoço;10023;302.88;30/08/2029;Lote massivo 07454, menu fit com abobora e vagem
7477;3;Frango a parmegiana com molho barbecue 07455;Jantar;2937;1552.56;16/02/2030;Lote massivo 07455, menu tradicional com arroz branco e feijao
7478;3;Escondidinho picante com molho de ervas 07456;Vegetariana;19761;518.21;01/08/2027;Lote massivo 07456, menu artesanal com cuscuz marroquino
7479;3;Cogumelos empanado com cebola caramelizada 07457;Almoço;1038;435.66;24/12/2029;Lote massivo 07457, menu especial com tabule
7480;3;Almondegas assado com paprica defumada 07458;Jantar;7163;682.79;05/06/2028;Lote massivo 07458, menu proteico com tabule
7481;3;Lasanha com legumes com paprica defumada 07459;Almoço;21642;1586.99;22/09/2025;Lote massivo 07459, menu especial com pure de batata
7482;3;Feijao recheado com molho madeira 07460;Vegetariana;10197;958.82;29/10/2028;Lote massivo 07460, menu caseiro com arroz branco e feijao
7483;3;Tofu com ervas com alho e limao 07461;Vegetariana;637;959.23;19/06/2031;Lote massivo 07461, menu executivo com arroz vermelho
7484;3;Lombo suino ao curry com molho barbecue 07462;Jantar;14463;1026.96;03/05/2029;Lote massivo 07462, menu especial com tabule
7485;3;Tilapia recheado com molho de mostarda 07463;Jantar;11454;710.62;24/09/2031;Lote massivo 07463, menu proteico com arroz integral e brocolis
7486;3;Abobora a parmegiana com molho de ervas 07464;Almoço;4611;2467.07;10/04/2026;Lote massivo 07464, menu artesanal com legumes no vapor
7487;3;Kafta grelhado com molho de mostarda 07465;Jantar;3851;2040.08;16/02/2031;Lote massivo 07465, menu especial com legumes no vapor
7488;3;Carne bovina com legumes com molho de tomate 07466;Jantar;4248;2443.84;06/06/2024;Lote massivo 07466, menu executivo com arroz de couve-flor
7489;3;Costela ao curry com molho de tomate 07467;Vegetariana;12630;201.55;05/03/2028;Lote massivo 07467, menu tradicional com arroz branco e feijao
7490;3;Lentilha picante com molho de ervas 07468;Almoço;6305;1227.03;28/08/2027;Lote massivo 07468, menu tradicional com arroz com lentilha
7491;3;Costela picante com molho de ervas 07469;Jantar;3892;2041.01;25/07/2027;Lote massivo 07469, menu leve com batata-doce
7492;3;Quinoa assado com molho agridoce 07470;Almoço;2065;1719.45;08/11/2025;Lote massivo 07470, menu executivo com pure de batata
7493;3;Tilapia refogado com molho madeira 07471;Almoço;7631;2058.56;15/11/2030;Lote massivo 07471, menu premium com pure de batata
7494;3;Omelete ao curry com alho e limao 07472;Jantar;23292;2281.03;22/12/2026;Lote massivo 07472, menu proteico com arroz integral e brocolis
7495;3;Tofu assado com cebola caramelizada 07473;Vegetariana;16767;1063.14;13/08/2027;Lote massivo 07473, menu especial com quinoa e legumes
7496;3;Carne bovina com ervas com molho barbecue 07474;Vegetariana;18182;2255.32;02/01/2027;Lote massivo 07474, menu proteico com batata-doce
7497;3;Nhoque desfiado com molho madeira 07475;Vegetariana;13939;2172.83;23/01/2029;Lote massivo 07475, menu tradicional com quinoa e legumes
7498;3;Costela xadrez com molho de laranja 07476;Jantar;13075;245.47;18/01/2026;Lote massivo 07476, menu fit com feijao tropeiro
7499;3;Lentilha grelhado com molho de laranja 07477;Vegetariana;18626;2005.09;30/03/2025;Lote massivo 07477, menu premium com quinoa e legumes
7500;3;Berinjela desfiado com cebola caramelizada 07478;Vegetariana;18140;797.49;14/01/2026;Lote massivo 07478, menu caseiro com batata-doce
7501;3;Lentilha ao vapor com molho de tomate 07479;Almoço;3444;524.0;14/01/2029;Lote massivo 07479, menu proteico com macarrao integral
7502;3;Escondidinho grelhado com molho de ervas 07480;Vegetariana;16482;791.39;20/07/2027;Lote massivo 07480, menu proteico com arroz branco e feijao
7503;3;Escondidinho cozido com molho de mostarda 07481;Almoço;9680;1157.57;06/05/2026;Lote massivo 07481, menu caseiro com arroz branco e feijao
7504;3;Costela assado com cebola caramelizada 07482;Jantar;7375;2435.35;27/11/2029;Lote massivo 07482, menu premium com legumes no vapor
7505;3;Lombo suino ao vapor com molho de laranja 07483;Jantar;23395;911.74;30/08/2027;Lote massivo 07483, menu executivo com macarrao integral
7506;3;Kafta com legumes com molho branco 07484;Vegetariana;5571;423.16;16/06/2029;Lote massivo 07484, menu artesanal com arroz vermelho
7507;3;Escondidinho xadrez com alho e limao 07485;Vegetariana;4684;820.39;11/07/2028;Lote massivo 07485, menu proteico com batata-doce
7508;3;Pernil assado com molho de laranja 07486;Almoço;4898;1395.52;02/10/2030;Lote massivo 07486, menu tradicional com arroz integral e brocolis
7509;3;Lasanha xadrez com molho barbecue 07487;Vegetariana;18904;222.75;01/11/2025;Lote massivo 07487, menu caseiro com salada de graos
7510;3;Lasanha xadrez com curry suave 07488;Almoço;20587;2023.96;19/12/2031;Lote massivo 07488, menu executivo com abobora e vagem
7511;3;Lasanha picante com molho de ervas 07489;Jantar;24969;1458.89;07/10/2030;Lote massivo 07489, menu artesanal com feijao tropeiro
7512;3;Escondidinho picante com molho de ervas 07490;Jantar;6041;101.53;20/10/2026;Lote massivo 07490, menu especial com salada de graos
7513;3;Salmao desfiado com molho branco 07491;Vegetariana;7019;2219.18;09/12/2025;Lote massivo 07491, menu leve com abobora e vagem
7514;3;Carne bovina gratinado com molho agridoce 07492;Vegetariana;20993;1194.28;17/10/2029;Lote massivo 07492, menu leve com pure de batata
7515;3;Almondegas a parmegiana com molho branco 07493;Jantar;17054;888.92;26/01/2028;Lote massivo 07493, menu artesanal com batata-doce
7516;3;Abobora com ervas com molho branco 07494;Almoço;9262;1525.55;20/08/2027;Lote massivo 07494, menu proteico com pure de mandioca
7517;3;Kafta ao curry com molho madeira 07495;Vegetariana;2363;870.53;28/02/2027;Lote massivo 07495, menu caseiro com macarrao integral
7518;3;Grao-de-bico cozido com molho agridoce 07496;Jantar;554;860.31;27/12/2029;Lote massivo 07496, menu fit com arroz vermelho
7519;3;Almondegas ao vapor com molho de ervas 07497;Vegetariana;22809;490.08;14/01/2026;Lote massivo 07497, menu especial com batata-doce
7520;3;Berinjela assado com curry suave 07498;Vegetariana;7014;2321.05;14/12/2027;Lote massivo 07498, menu proteico com batata-doce
7521;3;Feijao ao vapor com molho agridoce 07499;Jantar;19327;701.88;12/10/2025;Lote massivo 07499, menu leve com abobora e vagem
7522;3;Grao-de-bico acebolado com molho de laranja 07500;Vegetariana;16488;1673.3;07/02/2024;Lote massivo 07500, menu fit com arroz integral e brocolis
7523;3;Nhoque grelhado com molho madeira 07501;Vegetariana;1181;954.53;07/05/2026;Lote massivo 07501, menu premium com polenta cremosa
7524;3;Grao-de-bico a parmegiana com molho de laranja 07502;Jantar;15679;1730.32;28/09/2029;Lote massivo 07502, menu caseiro com cuscuz marroquino
7525;3;Quinoa refogado com molho de tomate 07503;Almoço;833;1687.67;30/05/2030;Lote massivo 07503, menu tradicional com pure de mandioca
7526;3;Escondidinho desfiado com molho branco 07504;Almoço;7680;686.86;12/11/2026;Lote massivo 07504, menu caseiro com salada de graos
7527;3;Omelete com ervas com curry suave 07505;Vegetariana;1488;66.23;28/03/2026;Lote massivo 07505, menu fit com feijao tropeiro
7528;3;Tofu refogado com molho de ervas 07506;Jantar;19558;1276.98;24/11/2027;Lote massivo 07506, menu executivo com legumes no vapor
7529;3;Abobora gratinado com cebola caramelizada 07507;Vegetariana;23652;1169.93;23/02/2026;Lote massivo 07507, menu economico com feijao tropeiro
7530;3;Atum picante com molho de tomate 07508;Jantar;1959;811.17;02/04/2027;Lote massivo 07508, menu proteico com polenta cremosa
7531;3;Salmao xadrez com molho branco 07509;Jantar;13272;7.53;03/11/2028;Lote massivo 07509, menu tradicional com salada de graos
7532;3;Pernil xadrez com molho de tomate 07510;Jantar;3933;241.47;07/04/2027;Lote massivo 07510, menu leve com legumes no vapor
7533;3;Panqueca picante com molho madeira 07511;Jantar;5295;305.78;31/08/2029;Lote massivo 07511, menu tradicional com polenta cremosa
7534;3;Pernil cozido com molho de tomate 07512;Vegetariana;12432;1056.15;05/01/2030;Lote massivo 07512, menu leve com pure de batata
7535;3;Quinoa assado com alho e limao 07513;Vegetariana;17715;1702.28;19/07/2028;Lote massivo 07513, menu artesanal com salada de graos
7536;3;Pernil assado com molho agridoce 07514;Vegetariana;2181;1913.35;20/02/2028;Lote massivo 07514, menu proteico com arroz de couve-flor
7537;3;Grao-de-bico refogado com molho de ervas 07515;Jantar;12452;50.6;08/04/2028;Lote massivo 07515, menu especial com quinoa e legumes
7538;3;Atum ao curry com cebola caramelizada 07516;Almoço;22884;50.54;17/08/2028;Lote massivo 07516, menu executivo com batata-doce
7539;3;Nhoque ao curry com cebola caramelizada 07517;Vegetariana;15617;1189.38;24/03/2028;Lote massivo 07517, menu proteico com arroz de couve-flor
7540;3;Tofu refogado com paprica defumada 07518;Jantar;6958;632.72;13/03/2029;Lote massivo 07518, menu artesanal com salada de graos
7541;3;Panqueca refogado com molho de tomate 07519;Almoço;21011;1670.42;10/11/2026;Lote massivo 07519, menu especial com macarrao integral
7542;3;Lentilha empanado com molho de mostarda 07520;Vegetariana;12249;341.96;16/09/2026;Lote massivo 07520, menu caseiro com feijao tropeiro
7543;3;Risoto ao vapor com molho agridoce 07521;Almoço;6936;521.68;10/06/2027;Lote massivo 07521, menu premium com arroz integral e brocolis
7544;3;Tilapia desfiado com molho barbecue 07522;Jantar;20444;2099.39;04/11/2029;Lote massivo 07522, menu tradicional com arroz branco e feijao
7545;3;Carne bovina com legumes com molho branco 07523;Vegetariana;2624;1787.93;04/11/2028;Lote massivo 07523, menu caseiro com arroz de couve-flor
7546;3;Omelete refogado com molho agridoce 07524;Vegetariana;18123;982.89;29/10/2027;Lote massivo 07524, menu proteico com pure de mandioca
7547;3;Salmao ao curry com alho e limao 07525;Jantar;21894;703.43;24/07/2026;Lote massivo 07525, menu premium com arroz de couve-flor
7548;3;Lombo suino a parmegiana com paprica defumada 07526;Almoço;18649;1980.12;13/01/2029;Lote massivo 07526, menu proteico com pure de batata
7549;3;Abobora cozido com alho e limao 07527;Vegetariana;12841;1953.81;27/12/2028;Lote massivo 07527, menu economico com arroz branco e feijao
7550;3;Tilapia grelhado com molho barbecue 07528;Jantar;14363;893.56;11/10/2029;Lote massivo 07528, menu caseiro com farofa e vinagrete
7551;3;Pernil ao curry com paprica defumada 07529;Vegetariana;3642;1656.08;07/11/2028;Lote massivo 07529, menu economico com polenta cremosa
7552;3;Costela acebolado com paprica defumada 07530;Vegetariana;4779;282.73;04/07/2029;Lote massivo 07530, menu tradicional com arroz integral e brocolis
7553;3;Tilapia refogado com molho de ervas 07531;Almoço;5814;256.51;20/03/2026;Lote massivo 07531, menu caseiro com pure de mandioca
7554;3;Risoto ao curry com molho de tomate 07532;Almoço;2731;506.8;27/04/2031;Lote massivo 07532, menu artesanal com tabule
7555;3;Grao-de-bico recheado com molho de laranja 07533;Vegetariana;17488;1715.58;21/06/2026;Lote massivo 07533, menu fit com feijao tropeiro
7556;3;Panqueca assado com curry suave 07534;Jantar;1675;1517.17;18/06/2028;Lote massivo 07534, menu fit com arroz de couve-flor
7557;3;Frango ao curry com alho e limao 07535;Almoço;549;2455.52;18/04/2025;Lote massivo 07535, menu tradicional com polenta cremosa
7558;3;Lasanha ao curry com molho barbecue 07536;Almoço;18609;1694.84;12/04/2026;Lote massivo 07536, menu artesanal com pure de batata
7559;3;Abobora desfiado com molho barbecue 07537;Jantar;11688;1659.03;24/05/2029;Lote massivo 07537, menu premium com arroz de couve-flor
7560;3;Tilapia com ervas com alho e limao 07538;Vegetariana;8298;643.56;03/09/2028;Lote massivo 07538, menu especial com salada de graos
7561;3;Berinjela picante com molho madeira 07539;Vegetariana;23733;159.06;21/07/2025;Lote massivo 07539, menu caseiro com feijao tropeiro
7562;3;Escondidinho assado com molho de tomate 07540;Vegetariana;774;980.05;02/03/2027;Lote massivo 07540, menu artesanal com salada de graos
7563;3;Panqueca empanado com molho branco 07541;Almoço;4800;765.93;02/05/2028;Lote massivo 07541, menu leve com salada de graos
7564;3;Panqueca recheado com molho de mostarda 07542;Vegetariana;20294;2288.05;17/01/2030;Lote massivo 07542, menu executivo com salada de graos
7565;3;Carne bovina grelhado com curry suave 07543;Almoço;4119;1012.15;09/06/2026;Lote massivo 07543, menu executivo com arroz de couve-flor
7566;3;Cogumelos grelhado com alho e limao 07544;Almoço;235;1019.56;09/03/2027;Lote massivo 07544, menu proteico com salada de graos
7567;3;Tilapia ao vapor com alho e limao 07545;Jantar;24600;2406.65;11/07/2026;Lote massivo 07545, menu caseiro com abobora e vagem
7568;3;Tofu cozido com paprica defumada 07546;Jantar;14606;755.81;05/08/2028;Lote massivo 07546, menu especial com arroz integral e brocolis
7569;3;Risoto picante com molho madeira 07547;Almoço;18469;939.21;23/01/2026;Lote massivo 07547, menu caseiro com tabule
7570;3;Costela assado com molho de mostarda 07548;Vegetariana;3137;379.89;08/09/2029;Lote massivo 07548, menu tradicional com batata-doce
7571;3;Tofu ao curry com molho barbecue 07549;Almoço;23559;1669.53;26/06/2025;Lote massivo 07549, menu premium com cuscuz marroquino
7572;3;Lombo suino gratinado com molho madeira 07550;Jantar;23161;808.77;23/11/2027;Lote massivo 07550, menu leve com macarrao integral
7573;3;Salmao gratinado com alho e limao 07551;Vegetariana;14069;900.02;11/09/2027;Lote massivo 07551, menu artesanal com pure de mandioca
7574;3;Cogumelos xadrez com cebola caramelizada 07552;Almoço;17719;1585.46;31/01/2024;Lote massivo 07552, menu artesanal com farofa e vinagrete
7575;3;Cogumelos a parmegiana com paprica defumada 07553;Jantar;20888;8.31;25/09/2030;Lote massivo 07553, menu executivo com arroz branco e feijao
7576;3;Berinjela com legumes com molho de laranja 07554;Jantar;20612;1739.39;04/12/2026;Lote massivo 07554, menu economico com quinoa e legumes
7577;3;Almondegas xadrez com molho de ervas 07555;Almoço;7797;686.15;24/02/2029;Lote massivo 07555, menu premium com polenta cremosa
7578;3;Nhoque xadrez com molho de mostarda 07556;Jantar;341;2455.13;27/02/2028;Lote massivo 07556, menu tradicional com farofa e vinagrete
7579;3;Risoto grelhado com cebola caramelizada 07557;Vegetariana;21137;1928.02;20/05/2028;Lote massivo 07557, menu economico com arroz integral e brocolis
7580;3;Costela com legumes com molho barbecue 07558;Almoço;1144;2217.38;20/05/2030;Lote massivo 07558, menu executivo com arroz com lentilha
7581;3;Risoto xadrez com cebola caramelizada 07559;Almoço;11761;2244.83;27/02/2027;Lote massivo 07559, menu economico com pure de batata
7582;3;Carne bovina xadrez com molho de mostarda 07560;Almoço;20576;714.53;07/11/2030;Lote massivo 07560, menu caseiro com quinoa e legumes
7583;3;Feijao cozido com molho branco 07561;Jantar;9362;1206.35;28/09/2028;Lote massivo 07561, menu tradicional com quinoa e legumes
7584;3;Abobora a parmegiana com molho de ervas 07562;Vegetariana;19345;919.31;01/06/2026;Lote massivo 07562, menu tradicional com arroz branco e feijao
7585;3;Grao-de-bico desfiado com molho branco 07563;Almoço;10493;39.3;16/08/2024;Lote massivo 07563, menu proteico com arroz branco e feijao
7586;3;Nhoque refogado com cebola caramelizada 07564;Vegetariana;15353;1888.45;25/06/2024;Lote massivo 07564, menu fit com quinoa e legumes
7587;3;Almondegas com legumes com curry suave 07565;Vegetariana;22858;1632.36;22/10/2030;Lote massivo 07565, menu tradicional com arroz de couve-flor
7588;3;Nhoque empanado com molho branco 07566;Jantar;20136;438.18;23/10/2027;Lote massivo 07566, menu proteico com feijao tropeiro
7589;3;Abobora com legumes com molho barbecue 07567;Almoço;14713;928.42;23/11/2026;Lote massivo 07567, menu especial com polenta cremosa
7590;3;Feijao empanado com curry suave 07568;Almoço;7176;485.13;13/05/2026;Lote massivo 07568, menu leve com arroz de couve-flor
7591;3;Quinoa refogado com molho de laranja 07569;Jantar;24443;2290.74;09/09/2028;Lote massivo 07569, menu artesanal com feijao tropeiro
7592;3;Cogumelos ao curry com molho agridoce 07570;Jantar;7766;1977.92;06/08/2031;Lote massivo 07570, menu premium com polenta cremosa
7593;3;Salmao picante com cebola caramelizada 07571;Vegetariana;16647;1095.02;16/11/2026;Lote massivo 07571, menu fit com cuscuz marroquino
7594;3;Atum cozido com cebola caramelizada 07572;Almoço;11397;1945.47;28/11/2026;Lote massivo 07572, menu economico com quinoa e legumes
7595;3;Panqueca com ervas com curry suave 07573;Jantar;2315;2369.46;15/01/2030;Lote massivo 07573, menu artesanal com pure de batata
7596;3;Frango grelhado com alho e limao 07574;Jantar;3867;828.86;07/02/2029;Lote massivo 07574, menu proteico com abobora e vagem
7597;3;Abobora com legumes com alho e limao 07575;Vegetariana;21915;2489.36;02/03/2027;Lote massivo 07575, menu leve com arroz integral e brocolis
7598;3;Feijao gratinado com molho de ervas 07576;Almoço;7554;391.22;24/02/2028;Lote massivo 07576, menu artesanal com polenta cremosa
7599;3;Feijao assado com molho de ervas 07577;Vegetariana;21471;500.8;23/04/2028;Lote massivo 07577, menu artesanal com polenta cremosa
7600;3;Feijao grelhado com molho branco 07578;Almoço;19576;117.07;19/06/2026;Lote massivo 07578, menu artesanal com macarrao integral
7601;3;Risoto com ervas com molho madeira 07579;Almoço;7975;1315.31;24/01/2026;Lote massivo 07579, menu premium com tabule
7602;3;Panqueca picante com molho madeira 07580;Vegetariana;24771;2136.01;09/09/2026;Lote massivo 07580, menu especial com legumes no vapor
7603;3;Risoto com legumes com paprica defumada 07581;Vegetariana;1680;1130.93;23/01/2028;Lote massivo 07581, menu fit com cuscuz marroquino
7604;3;Risoto desfiado com molho de ervas 07582;Almoço;16714;344.71;07/07/2026;Lote massivo 07582, menu tradicional com legumes no vapor
7605;3;Risoto gratinado com alho e limao 07583;Jantar;9137;1037.73;03/08/2027;Lote massivo 07583, menu caseiro com macarrao integral
7606;3;Cogumelos acebolado com molho barbecue 07584;Jantar;16221;2496.51;07/02/2025;Lote massivo 07584, menu executivo com pure de mandioca
7607;3;Nhoque ao vapor com molho madeira 07585;Vegetariana;22026;428.83;15/02/2030;Lote massivo 07585, menu leve com tabule
7608;3;Kafta refogado com molho branco 07586;Vegetariana;8033;2206.28;07/03/2025;Lote massivo 07586, menu fit com cuscuz marroquino
7609;3;Costela picante com molho de laranja 07587;Jantar;3130;2430.47;28/04/2029;Lote massivo 07587, menu premium com tabule
7610;3;Lasanha picante com molho agridoce 07588;Almoço;22653;869.27;11/10/2026;Lote massivo 07588, menu fit com arroz branco e feijao
7611;3;Quinoa assado com molho de mostarda 07589;Almoço;2014;1714.72;26/09/2025;Lote massivo 07589, menu fit com arroz branco e feijao
7612;3;Salmao com legumes com curry suave 07590;Jantar;21519;189.83;09/04/2028;Lote massivo 07590, menu especial com quinoa e legumes
7613;3;Nhoque grelhado com molho de mostarda 07591;Almoço;24244;652.74;02/05/2029;Lote massivo 07591, menu premium com quinoa e legumes
7614;3;Berinjela a parmegiana com molho de mostarda 07592;Almoço;24979;1594.7;02/03/2030;Lote massivo 07592, menu premium com quinoa e legumes
7615;3;Escondidinho xadrez com molho barbecue 07593;Almoço;9233;431.86;18/08/2030;Lote massivo 07593, menu especial com macarrao integral
7616;3;Risoto cozido com molho de tomate 07594;Almoço;3764;1949.0;26/09/2029;Lote massivo 07594, menu especial com arroz com lentilha
7617;3;Salmao ao vapor com molho branco 07595;Vegetariana;3019;1848.82;02/12/2030;Lote massivo 07595, menu proteico com macarrao integral
7618;3;Tilapia empanado com cebola caramelizada 07596;Jantar;10921;607.96;08/07/2029;Lote massivo 07596, menu especial com macarrao integral
7619;3;Salmao picante com molho de tomate 07597;Almoço;18585;1136.83;31/12/2025;Lote massivo 07597, menu proteico com pure de mandioca
7620;3;Pernil grelhado com cebola caramelizada 07598;Jantar;12396;975.26;22/04/2030;Lote massivo 07598, menu premium com cuscuz marroquino
7621;3;Cogumelos com legumes com paprica defumada 07599;Jantar;7511;1794.43;29/04/2029;Lote massivo 07599, menu caseiro com arroz branco e feijao
7622;3;Lentilha ao curry com molho de ervas 07600;Vegetariana;5732;359.63;04/01/2029;Lote massivo 07600, menu caseiro com salada de graos
7623;3;Berinjela ao vapor com molho branco 07601;Jantar;23077;1534.28;27/06/2031;Lote massivo 07601, menu economico com tabule
7624;3;Tofu acebolado com cebola caramelizada 07602;Vegetariana;22576;30.73;28/08/2025;Lote massivo 07602, menu economico com quinoa e legumes
7625;3;Tofu gratinado com molho de tomate 07603;Almoço;11110;1559.33;15/06/2027;Lote massivo 07603, menu especial com arroz vermelho
7626;3;Cogumelos com ervas com curry suave 07604;Almoço;16961;527.56;05/05/2031;Lote massivo 07604, menu economico com polenta cremosa
7627;3;Lasanha empanado com molho de mostarda 07605;Jantar;21175;1033.01;12/01/2027;Lote massivo 07605, menu caseiro com arroz com lentilha
7628;3;Atum ao vapor com molho de laranja 07606;Jantar;22548;376.24;01/12/2027;Lote massivo 07606, menu executivo com feijao tropeiro
7629;3;Atum grelhado com molho de tomate 07607;Almoço;11929;210.43;29/05/2031;Lote massivo 07607, menu leve com legumes no vapor
7630;3;Berinjela desfiado com molho madeira 07608;Vegetariana;18299;2004.45;26/09/2027;Lote massivo 07608, menu fit com abobora e vagem
7631;3;Omelete acebolado com molho barbecue 07609;Vegetariana;5718;1336.59;14/09/2029;Lote massivo 07609, menu leve com batata-doce
7632;3;Feijao refogado com molho de tomate 07610;Almoço;23268;1776.18;09/09/2026;Lote massivo 07610, menu economico com arroz de couve-flor
7633;3;Abobora com legumes com paprica defumada 07611;Jantar;3747;2040.36;23/01/2025;Lote massivo 07611, menu premium com salada de graos
7634;3;Nhoque a parmegiana com molho de ervas 07612;Vegetariana;22478;1670.49;06/06/2026;Lote massivo 07612, menu executivo com pure de batata
7635;3;Lombo suino xadrez com cebola caramelizada 07613;Jantar;4398;1567.4;19/06/2030;Lote massivo 07613, menu caseiro com quinoa e legumes
7636;3;Lombo suino empanado com alho e limao 07614;Vegetariana;7076;785.34;19/06/2029;Lote massivo 07614, menu economico com abobora e vagem
7637;3;Costela picante com alho e limao 07615;Jantar;23523;836.51;13/07/2025;Lote massivo 07615, menu economico com arroz com lentilha
7638;3;Lasanha assado com molho de ervas 07616;Vegetariana;18229;441.88;17/07/2029;Lote massivo 07616, menu leve com batata-doce
